gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
NYA200306110,oswar001,HOU,1,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,1,,,20030611,0,NYC16,v,NYA,1,0,0,regular,y,y
NYA200306110,munrp001,HOU,2,value,8,0,13,0,0,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,,,,,,,20030611,0,NYC16,v,NYA,1,0,0,regular,y,y
NYA200306110,saark001,HOU,3,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20030611,0,NYC16,v,NYA,1,0,0,regular,y,y
NYA200306110,lidgb001,HOU,4,value,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,,,20030611,0,NYC16,v,NYA,1,0,0,regular,y,y
NYA200306110,doteo001,HOU,5,value,3,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,,,,,,,20030611,0,NYC16,v,NYA,1,0,0,regular,y,y
NYA200306110,wagnb001,HOU,6,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20030611,0,NYC16,v,NYA,1,0,0,regular,y,y
NYA200306110,weavj002,NYA,1,value,19,0,30,10,2,1,1,5,5,1,0,2,0,1,0,0,1,0,0,0,,1,,1,,,20030611,0,NYC16,h,HOU,0,1,0,regular,y,y
NYA200306110,hammc001,NYA,2,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20030611,0,NYC16,h,HOU,0,1,0,regular,y,y
NYA200306110,andej003,NYA,3,value,3,0,5,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20030611,0,NYC16,h,HOU,0,1,0,regular,y,y
NYA200306110,reyea001,NYA,4,value,3,0,6,2,2,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,,,,,1,,20030611,0,NYC16,h,HOU,0,1,0,regular,y,y
ATL200405180,johnr005,ARI,1,value,27,0,27,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,,,1,,1,20040518,0,ATL02,v,ATL,1,0,0,regular,y,y
ATL200405180,hampm001,ATL,1,value,27,0,38,8,2,0,0,2,2,3,0,5,0,0,0,0,0,0,0,0,,1,,1,,1,20040518,0,ATL02,h,ARI,0,1,0,regular,y,y
FLO200609060,gonze001,ARI,1,value,18,2,25,5,1,1,2,2,2,2,0,5,1,0,0,1,0,0,1,0,,1,,1,,,20060906,0,MIA01,v,FLO,0,1,0,regular,y,y
FLO200609060,penat003,ARI,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,20060906,0,MIA01,v,FLO,0,1,0,regular,y,y
FLO200609060,cruzj005,ARI,3,value,3,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,1,,20060906,0,MIA01,v,FLO,0,1,0,regular,y,y
FLO200609060,sanca004,FLO,1,value,27,0,31,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20060906,0,MIA01,h,ARI,1,0,0,regular,y,y
BOS200610010,pennh001,BAL,1,value,8,0,17,5,1,0,1,7,7,3,0,2,1,0,0,0,0,0,0,0,,1,,1,,,20061001,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200610010,manoj001,BAL,2,value,4,0,6,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20061001,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200610010,ortir001,BAL,3,value,3,0,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20061001,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200610010,hansd002,BOS,1,value,15,0,15,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20061001,0,BOS07,h,BAL,1,0,0,regular,y,y
CHA200704180,millk004,TEX,1,value,15,0,25,5,0,0,2,5,5,4,0,3,0,0,0,0,0,2,0,0,,1,,1,,,20070418,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA200704180,wilsc004,TEX,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20070418,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA200704180,benoj001,TEX,3,value,3,0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20070418,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA200704180,gagne001,TEX,4,value,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20070418,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA200704180,buehm001,CHA,1,value,27,0,27,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,,,1,,1,20070418,0,CHI12,h,TEX,1,0,0,regular,y,y
DET200706120,suppj001,MIL,1,value,19,0,27,7,2,1,1,4,4,2,1,1,0,0,0,1,1,0,0,0,,1,,1,,,20070612,0,DET05,v,DET,0,1,0,regular,y,y
DET200706120,capej001,MIL,2,value,5,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20070612,0,DET05,v,DET,0,1,0,regular,y,y
DET200706120,verlj001,DET,1,value,27,0,30,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,1,,,1,,1,20070612,0,DET05,h,MIL,1,0,0,regular,y,y
BOS200709010,olsog003,BAL,1,value,16,0,27,7,1,0,0,4,4,5,0,4,0,0,0,0,0,1,0,1,,1,,1,,,20070901,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200709010,cherr001,BAL,2,value,1,0,5,3,2,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20070901,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200709010,burrb001,BAL,3,value,7,0,12,4,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20070901,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200709010,buchc001,BOS,1,value,27,0,30,0,0,0,0,0,0,3,0,9,1,0,0,0,0,0,0,0,1,,,1,,1,20070901,0,BOS07,h,BAL,1,0,0,regular,y,y
BOS200805190,hochl001,KCA,1,value,18,0,28,5,1,1,1,7,4,6,0,2,1,0,0,0,0,3,0,0,,1,,1,,,20080519,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200805190,peraj002,KCA,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20080519,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200805190,yabuy001,KCA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20080519,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200805190,lestj001,BOS,1,value,27,0,29,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,1,,,1,,1,20080519,0,BOS07,h,KCA,1,0,0,regular,y,y
LAN200806280,weavj003,ANA,1,value,18,0,23,0,0,0,0,1,0,3,0,6,1,0,0,0,1,1,0,0,,1,,1,,,20080628,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN200806280,arrej001,ANA,2,value,6,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20080628,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN200806280,billc001,LAN,1,value,21,0,27,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,1,,,1,,,20080628,0,LOS03,h,ANA,1,0,0,regular,y,y
LAN200806280,broxj001,LAN,2,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20080628,0,LOS03,h,ANA,1,0,0,regular,y,y
LAN200806280,saitt001,LAN,3,value,3,0,5,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20080628,0,LOS03,h,ANA,1,0,0,regular,y,y
HOU200809140,zambc001,CHN,1,value,27,0,28,0,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,1,,,1,,1,20080914,0,MIL06,v,HOU,1,0,0,regular,y,y
HOU200809140,wolfr001,HOU,1,value,8,0,15,6,2,0,1,5,4,1,0,2,0,0,0,0,0,0,0,0,,1,,1,,,20080914,0,MIL06,h,CHN,0,1,0,regular,y,y
HOU200809140,nievf001,HOU,2,value,7,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20080914,0,MIL06,h,CHN,0,1,0,regular,y,y
HOU200809140,borkd001,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20080914,0,MIL06,h,CHN,0,1,0,regular,y,y
HOU200809140,cassj001,HOU,4,value,9,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20080914,0,MIL06,h,CHN,0,1,0,regular,y,y
SFN200907100,bankj001,SDN,1,value,12,3,21,8,1,1,1,7,7,1,0,3,0,0,0,1,0,1,0,0,,1,,1,,,20090710,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN200907100,ekstm001,SDN,2,value,9,0,11,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,,,,,,,20090710,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN200907100,webbr001,SDN,3,value,3,0,6,3,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20090710,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN200907100,sancj002,SFN,1,value,27,0,28,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,1,,,1,,1,20090710,0,SFO03,h,SDN,1,0,0,regular,y,y
CHA200907230,kazms001,TBA,1,value,18,0,27,5,2,0,1,5,5,3,0,5,1,0,0,0,0,0,0,0,,1,,1,,,20090723,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA200907230,corml001,TBA,2,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20090723,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA200907230,thayd001,TBA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20090723,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA200907230,buehm001,CHA,1,value,27,0,27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20090723,0,CHI12,h,TBA,1,0,0,regular,y,y
ATL201004170,jimeu001,COL,1,value,27,0,31,0,0,0,0,0,0,6,0,7,0,0,1,0,0,1,0,0,1,,,1,,1,20100417,0,ATL02,v,ATL,1,0,0,regular,y,y
ATL201004170,kawak001,ATL,1,value,15,0,24,8,3,0,0,4,4,2,0,2,0,0,0,0,1,0,0,0,,1,,1,,,20100417,0,ATL02,h,COL,0,1,0,regular,y,y
ATL201004170,ventj001,ATL,2,value,9,0,11,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20100417,0,ATL02,h,COL,0,1,0,regular,y,y
ATL201004170,chavj001,ATL,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20100417,0,ATL02,h,COL,0,1,0,regular,y,y
OAK201005090,shiej002,TBA,1,value,18,0,30,11,1,0,0,4,2,1,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20100509,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201005090,wheed001,TBA,2,value,3,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,,,20100509,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201005090,sonna001,TBA,3,value,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20100509,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201005090,bradd002,OAK,1,value,27,0,27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20100509,0,OAK01,h,TBA,1,0,0,regular,y,y
FLO201005290,hallr001,PHI,1,value,27,0,27,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,,,1,,1,20100529,0,MIA01,v,FLO,1,0,0,regular,y,y
FLO201005290,johnj009,FLO,1,value,21,0,29,7,2,0,0,1,0,1,1,6,0,0,0,0,0,0,0,0,,1,,1,,,20100529,0,MIA01,h,PHI,0,1,0,regular,y,y
FLO201005290,hensc002,FLO,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20100529,0,MIA01,h,PHI,0,1,0,regular,y,y
FLO201005290,nunel001,FLO,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20100529,0,MIA01,h,PHI,0,1,0,regular,y,y
TBA201006250,jacke001,ARI,1,value,27,0,36,0,0,0,0,0,0,8,0,6,1,1,0,0,0,2,1,0,1,,,1,,1,20100625,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201006250,niemj001,TBA,1,value,22,0,28,6,0,0,1,1,1,2,0,8,0,0,0,0,0,0,0,0,,1,,1,,,20100625,0,STP01,h,ARI,0,1,0,regular,y,y
TBA201006250,choar001,TBA,2,value,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20100625,0,STP01,h,ARI,0,1,0,regular,y,y
TBA201006250,balfg001,TBA,3,value,3,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,,,,,1,,20100625,0,STP01,h,ARI,0,1,0,regular,y,y
TBA201007260,schem001,DET,1,value,17,0,24,2,0,0,1,4,3,4,0,8,0,1,0,0,0,3,0,0,,1,,1,,,20100726,0,STP01,v,TBA,0,1,0,regular,y,y
TBA201007260,thomb001,DET,2,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20100726,0,STP01,v,TBA,0,1,0,regular,y,y
TBA201007260,gonze002,DET,3,value,6,0,7,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20100726,0,STP01,v,TBA,0,1,0,regular,y,y
TBA201007260,garzm001,TBA,1,value,27,0,27,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20100726,0,STP01,h,DET,1,0,0,regular,y,y
PHI201010060,volqe001,CIN,1,value,5,0,11,4,1,0,0,4,4,2,0,0,0,0,0,0,1,1,0,0,,1,,1,,,20101006,0,PHI13,v,PHI,0,1,0,divisionseries,y,y
PHI201010060,woodt004,CIN,2,value,10,0,12,1,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,,,,,,,20101006,0,PHI13,v,PHI,0,1,0,divisionseries,y,y
PHI201010060,ondrl001,CIN,3,value,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20101006,0,PHI13,v,PHI,0,1,0,divisionseries,y,y
PHI201010060,brayb001,CIN,4,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20101006,0,PHI13,v,PHI,0,1,0,divisionseries,y,y
PHI201010060,hallr001,PHI,1,value,27,0,28,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,,,1,,1,20101006,0,PHI13,h,CIN,1,0,0,divisionseries,y,y
CHA201105030,lirif001,MIN,1,value,27,0,30,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,1,,,1,,1,20110503,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA201105030,jacke001,CHA,1,value,24,0,29,6,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,,1,,1,,,20110503,0,CHI12,h,MIN,0,1,0,regular,y,y
CHA201105030,thorm001,CHA,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20110503,0,CHI12,h,MIN,0,1,0,regular,y,y
TOR201105070,verlj001,DET,1,value,27,0,27,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,,,1,,1,20110507,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201105070,romer002,TOR,1,value,10,0,17,5,1,0,2,6,6,2,0,2,1,1,1,0,0,0,0,0,,1,,1,,,20110507,0,TOR02,h,DET,0,1,0,regular,y,y
TOR201105070,villc001,TOR,2,value,14,0,18,4,1,0,0,1,1,1,0,4,0,1,0,0,0,0,0,0,,,,,,,20110507,0,TOR02,h,DET,0,1,0,regular,y,y
TOR201105070,jansc001,TOR,3,value,2,0,7,2,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,,,,,,,20110507,0,TOR02,h,DET,0,1,0,regular,y,y
TOR201105070,doteo001,TOR,4,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20110507,0,TOR02,h,DET,0,1,0,regular,y,y
CLE201107270,sante001,ANA,1,value,27,0,29,0,0,0,0,1,0,1,0,10,0,1,0,0,0,1,0,0,1,,,1,,1,20110727,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE201107270,huffd001,CLE,1,value,17,0,24,5,2,1,0,2,1,0,0,4,0,0,0,0,1,0,0,0,,1,,1,,,20110727,0,CLE08,h,ANA,0,1,0,regular,y,y
CLE201107270,smitj002,CLE,2,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,,,,,,,20110727,0,CLE08,h,ANA,0,1,0,regular,y,y
CLE201107270,pestv001,CLE,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20110727,0,CLE08,h,ANA,0,1,0,regular,y,y
CLE201107270,perec002,CLE,4,value,3,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,,,,1,,20110727,0,CLE08,h,ANA,0,1,0,regular,y,y
SEA201204210,humbp001,CHA,1,value,27,0,27,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,,,1,,1,20120421,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA201204210,beavb001,SEA,1,value,18,0,27,7,0,0,1,3,3,1,0,1,1,0,0,0,0,0,0,0,,1,,1,,,20120421,0,SEA03,h,CHA,0,1,0,regular,y,y
SEA201204210,luetl001,SEA,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20120421,0,SEA03,h,CHA,0,1,0,regular,y,y
SEA201204210,delas001,SEA,3,value,6,0,8,2,0,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,,,,,1,,20120421,0,SEA03,h,CHA,0,1,0,regular,y,y
ANA201205020,hendl001,MIN,1,value,7,0,16,9,2,0,1,6,6,0,0,1,1,0,0,1,0,1,0,0,,1,,1,,,20120502,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201205020,malom001,MIN,2,value,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20120502,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201205020,burna002,MIN,3,value,6,0,10,3,0,0,1,3,3,1,0,2,0,0,0,0,0,1,0,0,,,,,,,20120502,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201205020,duenb001,MIN,4,value,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20120502,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201205020,perkg001,MIN,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20120502,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201205020,cappm001,MIN,6,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20120502,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201205020,weavj003,ANA,1,value,27,0,29,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,1,,,1,,1,20120502,0,ANA01,h,MIN,1,0,0,regular,y,y
NYN201206010,waina001,SLN,1,value,19,0,28,6,1,1,1,7,7,3,0,6,0,0,0,1,1,0,0,0,,1,,1,,,20120601,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN201206010,frees001,SLN,2,value,2,0,5,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20120601,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN201206010,cletm001,SLN,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20120601,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN201206010,santj003,NYN,1,value,27,0,32,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,1,,,1,,1,20120601,0,NYC20,h,SLN,1,0,0,regular,y,y
SEA201206080,eovan001,LAN,1,value,18,0,25,5,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,,,,1,,,20120608,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201206080,elbes001,LAN,2,value,2,0,5,2,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,,1,,,,,20120608,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201206080,lindj004,LAN,3,value,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20120608,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201206080,millk004,SEA,1,value,18,0,18,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,,,,1,,,20120608,0,SEA03,h,LAN,1,0,0,regular,y,y
SEA201206080,furbc001,SEA,2,value,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20120608,0,SEA03,h,LAN,1,0,0,regular,y,y
SEA201206080,pryos001,SEA,3,value,1,2,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,,,,,,20120608,0,SEA03,h,LAN,1,0,0,regular,y,y
SEA201206080,luetl001,SEA,4,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,20120608,0,SEA03,h,LAN,1,0,0,regular,y,y
SEA201206080,leagb001,SEA,5,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20120608,0,SEA03,h,LAN,1,0,0,regular,y,y
SEA201206080,wilht001,SEA,6,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20120608,0,SEA03,h,LAN,1,0,0,regular,y,y
SFN201206130,happj001,HOU,1,value,10,0,23,11,2,0,2,8,8,1,0,5,1,0,0,1,0,0,0,0,,1,,1,,,20120613,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN201206130,cruzr001,HOU,2,value,5,0,8,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20120613,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN201206130,cedex001,HOU,3,value,9,0,10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20120613,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN201206130,cainm001,SFN,1,value,27,0,27,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,,,1,,1,20120613,0,SFO03,h,HOU,1,0,0,regular,y,y
SEA201208150,hellj001,TBA,1,value,21,0,27,5,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,,1,,1,,,20120815,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201208150,farnk001,TBA,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20120815,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201208150,hernf002,SEA,1,value,27,0,27,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,,,1,,1,20120815,0,SEA03,h,TBA,1,0,0,regular,y,y
PIT201209280,bailh001,CIN,1,value,27,0,28,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1,1,0,1,,,1,,1,20120928,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201209280,burna001,PIT,1,value,24,0,29,7,0,0,0,1,1,1,0,5,0,1,0,0,1,0,0,0,,1,,1,,,20120928,0,PIT08,h,CIN,0,1,0,regular,y,y
PIT201209280,watst001,PIT,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20120928,0,PIT08,h,CIN,0,1,0,regular,y,y
CIN201307020,linct001,SFN,1,value,16,0,24,6,1,0,1,3,3,2,0,8,0,0,0,1,1,0,0,0,,1,,1,,,20130702,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN201307020,mijaj001,SFN,2,value,2,0,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,,,,,,,20130702,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN201307020,affej001,SFN,3,value,3,0,5,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,,,,,,,20130702,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN201307020,rosas001,SFN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20130702,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN201307020,bailh001,CIN,1,value,27,0,28,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,,,1,,1,20130702,0,CIN09,h,SFN,1,0,0,regular,y,y
SDN201307130,linct001,SFN,1,value,27,0,32,0,0,0,0,0,0,4,0,13,1,1,0,0,0,1,0,0,1,,,1,,1,20130713,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN201307130,volqe001,SDN,1,value,15,0,25,9,3,1,1,8,8,1,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20130713,0,SAN02,h,SFN,0,1,0,regular,y,y
SDN201307130,staut001,SDN,2,value,6,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20130713,0,SAN02,h,SFN,0,1,0,regular,y,y
SDN201307130,thatj001,SDN,3,value,3,0,4,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20130713,0,SAN02,h,SFN,0,1,0,regular,y,y
SDN201307130,bracb001,SDN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20130713,0,SAN02,h,SFN,0,1,0,regular,y,y
MIA201309290,verlj001,DET,1,value,18,0,22,3,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,,,,1,,,20130929,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201309290,fistd001,DET,2,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20130929,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201309290,porcr001,DET,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20130929,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201309290,putkl001,DET,4,value,2,0,5,2,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,,1,,,1,,20130929,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201309290,alvah001,MIA,1,value,27,0,30,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,,,1,,1,20130929,0,MIA02,h,DET,1,0,0,regular,y,y
PHI201405250,beckj002,LAN,1,value,27,0,30,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20140525,0,PHI13,v,PHI,1,0,0,regular,y,y
